strategy,time,entry_idx,entry,risk,direction,proba,accepted_035,r_20,positive_20,target_hit_20,r_40,positive_40,target_hit_40,r_80,positive_80,target_hit_80
supertrend,2026-06-05 01:51:00+00:00,603752,30169.0,12.058776062956014,1,0.1913553774356842,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-05 03:06:00+00:00,603777,30188.0,9.776742258967234,-1,0.349354088306427,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-05 04:45:00+00:00,603810,30210.5,8.93443170854297,1,0.2145589143037796,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-05 05:48:00+00:00,603831,30182.0,8.439953473322566,-1,0.14659155905246735,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-05 07:36:00+00:00,603867,30147.5,10.391974169707643,1,0.3253941237926483,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-05 11:00:00+00:00,603935,30187.75,7.2578919075776165,-1,0.2430448979139328,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-07 22:12:00+00:00,604139,28995.25,25.507450188655355,1,0.3363085687160492,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-08 01:12:00+00:00,604199,29151.5,19.57509416520212,-1,0.3546764850616455,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-08 06:24:00+00:00,604303,29082.25,15.453800545234078,1,0.2735641896724701,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-08 08:45:00+00:00,604350,29160.0,15.501327535222643,-1,0.24493224918842316,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-08 10:36:00+00:00,604387,29246.0,13.727335855978795,1,0.3131905496120453,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-08 13:30:00+00:00,604445,29507.5,14.815676004506583,-1,0.47924238443374634,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-08 14:45:00+00:00,604470,29633.25,29.148668611094266,1,0.35152629017829895,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-08 15:30:00+00:00,604485,29579.75,24.349509040854407,-1,0.3619358241558075,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-08 22:57:00+00:00,604614,29425.5,12.644558816408642,1,0.2800580859184265,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 00:03:00+00:00,604636,29360.25,13.98066003201063,-1,0.2613402009010315,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 01:21:00+00:00,604662,29454.25,16.845420180410944,1,0.2976466119289398,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-09 06:51:00+00:00,604772,29609.25,8.552091157598065,-1,0.17736150324344635,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 07:03:00+00:00,604776,29670.5,9.242958260942029,1,0.29045170545578003,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 07:24:00+00:00,604783,29609.75,9.918492976359834,-1,0.3290956914424896,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 08:12:00+00:00,604799,29665.75,11.797111956077224,1,0.3172030746936798,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 12:15:00+00:00,604880,29666.75,8.396814457983949,-1,0.273226261138916,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 12:30:00+00:00,604885,29725.0,9.525969260218814,1,0.38251104950904846,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 13:57:00+00:00,604914,29672.75,18.84222309098292,-1,0.3792811632156372,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 17:12:00+00:00,604979,28650.0,49.14813673788778,1,0.2533904016017914,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-09 19:15:00+00:00,605020,28893.25,37.02942455055097,-1,0.24104492366313934,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 19:57:00+00:00,605034,29115.25,38.32743732915569,1,0.14027521014213562,False,0.6587969809500496,True,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-09 22:36:00+00:00,605067,29021.0,20.37608740539557,-1,0.23746341466903687,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 00:00:00+00:00,605095,29110.25,16.966198005365587,1,0.3435674011707306,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-10 00:30:00+00:00,605105,29047.25,19.55214754805178,-1,0.243203267455101,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-10 05:54:00+00:00,605213,28954.25,15.059699654615242,1,0.27753129601478577,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 08:00:00+00:00,605255,28891.25,14.345294548591065,-1,0.24923855066299438,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 10:42:00+00:00,605309,28823.5,16.656043521446946,1,0.23643401265144348,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 11:03:00+00:00,605316,28671.25,20.2845007165967,-1,0.30726358294487,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 12:30:00+00:00,605345,28898.75,26.371860872769062,1,0.41522887349128723,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 14:57:00+00:00,605394,28900.25,44.645380665795216,-1,0.24933794140815735,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 17:54:00+00:00,605453,28792.75,32.33945236466745,1,0.3717057406902313,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 18:48:00+00:00,605471,28586.25,27.410433235336896,-1,0.30113276839256287,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-10 23:39:00+00:00,605548,28429.0,22.490225651771592,1,0.2752375900745392,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 02:21:00+00:00,605602,28576.25,19.385397043160324,-1,0.2476448267698288,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 03:33:00+00:00,605626,28662.5,16.474110650832753,1,0.22026461362838745,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 06:06:00+00:00,605677,28702.5,12.344499851167607,-1,0.2804006040096283,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 06:51:00+00:00,605692,28785.25,12.155135568627122,1,0.3041435778141022,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 11:03:00+00:00,605776,28838.25,9.095779297475172,-1,0.270898699760437,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 11:30:00+00:00,605785,28890.0,10.842764216680651,1,0.33512482047080994,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 12:21:00+00:00,605802,28768.75,13.585115964837435,-1,0.31840595602989197,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 13:45:00+00:00,605830,28886.5,27.411339943592992,1,0.2682499289512634,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 14:51:00+00:00,605852,28751.0,39.373024454460946,-1,0.19843615591526031,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-11 15:36:00+00:00,605867,28877.75,39.78667143185324,1,0.2939474284648895,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 17:03:00+00:00,605896,28752.75,31.270169436790603,-1,0.23896020650863647,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-11 17:27:00+00:00,605904,29085.25,36.530337770557914,1,0.34843966364860535,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-12 01:00:00+00:00,606035,29548.75,13.888838742385959,-1,0.23400543630123138,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 02:00:00+00:00,606055,29580.0,14.613179530095191,1,0.28591257333755493,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 05:36:00+00:00,606127,29469.0,10.396385192797835,-1,0.2953358292579651,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 07:39:00+00:00,606168,29362.75,14.098508801845648,1,0.46756264567375183,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-12 10:24:00+00:00,606223,29546.5,15.342467283992333,-1,0.21269342303276062,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 11:21:00+00:00,606242,29638.5,13.194725996227042,1,0.17195315659046173,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 12:15:00+00:00,606260,29579.5,12.845074504130032,-1,0.3535504937171936,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 14:06:00+00:00,606297,29552.25,31.992268465913746,1,0.21318385004997253,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 15:48:00+00:00,606331,29500.5,34.01035070511891,-1,0.3974907100200653,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 17:00:00+00:00,606355,29683.75,30.342681090257706,1,0.21999305486679077,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 19:33:00+00:00,606406,29586.0,18.85672992037106,-1,0.2712375819683075,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-12 20:15:00+00:00,606420,29721.5,17.580863397095182,1,0.32926347851753235,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 04:00:00+00:00,606555,30175.5,5.8388385394862645,-1,0.29787677526474,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 04:27:00+00:00,606564,30215.5,5.565729979372331,1,0.2864287197589874,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 09:15:00+00:00,606660,30268.5,7.491174151007697,-1,0.30053019523620605,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-15 10:27:00+00:00,606684,30263.0,6.9428811427759385,1,0.2229805290699005,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 12:18:00+00:00,606721,30267.75,8.72242297775428,-1,0.2684823274612427,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 13:24:00+00:00,606743,30319.75,9.253108152117953,1,0.24549533426761627,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 18:27:00+00:00,606844,30537.75,10.451669728272284,-1,0.2649174928665161,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-15 23:51:00+00:00,606932,30532.25,7.443118544333914,1,0.20499290525913239,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 00:48:00+00:00,606951,30467.0,10.023398915151084,-1,0.2732625901699066,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 03:24:00+00:00,607003,30514.25,5.982770450940609,1,0.28450074791908264,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 04:45:00+00:00,607030,30508.0,5.248677237313162,-1,0.256867915391922,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-16 05:00:00+00:00,607035,30525.0,5.521623541765454,1,0.2933272123336792,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 05:42:00+00:00,607049,30499.5,5.62084995961468,-1,0.278354674577713,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 08:00:00+00:00,607095,30541.5,6.364792254695889,1,0.3683519661426544,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-16 09:45:00+00:00,607130,30569.75,7.631931660485797,-1,0.2678745985031128,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 10:36:00+00:00,607147,30609.75,6.435473033852894,1,0.2741820812225342,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-16 12:15:00+00:00,607180,30602.25,6.759829026946077,-1,0.31161385774612427,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-16 13:45:00+00:00,607210,30564.0,14.539490126030257,1,0.29578378796577454,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 14:18:00+00:00,607221,30439.0,18.36229383763666,-1,0.2891886234283447,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 22:00:00+00:00,607355,30038.0,10.746348470631126,1,0.20455637574195862,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-16 23:09:00+00:00,607378,30024.5,8.227636050879768,-1,0.2645301818847656,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 00:00:00+00:00,607395,30366.25,16.2887864168554,1,0.4195876717567444,True,1.6729300331301595,True,False,3.0,True,True,3.0,True,True
supertrend,2026-06-17 03:15:00+00:00,607460,30428.0,5.947451278827481,-1,0.2776665985584259,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 03:42:00+00:00,607469,30456.25,5.851276451471002,1,0.35936620831489563,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-17 04:39:00+00:00,607488,30454.75,4.943316650819547,-1,0.2625301778316498,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 04:51:00+00:00,607492,30481.75,5.294379495327613,1,0.2653769850730896,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-17 06:30:00+00:00,607525,30492.0,5.92800348718291,-1,0.36676666140556335,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 06:42:00+00:00,607529,30534.25,6.30068104658833,1,0.3345622718334198,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-17 08:18:00+00:00,607561,30529.5,7.584683012490915,-1,0.45353177189826965,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 10:48:00+00:00,607611,30493.75,8.185733959416346,1,0.18238340318202972,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 11:42:00+00:00,607629,30437.5,7.8516267119266425,-1,0.2107410877943039,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 12:12:00+00:00,607639,30460.25,8.807657925154123,1,0.3385349214076996,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 13:36:00+00:00,607667,30407.0,13.172724032791704,-1,0.3212439715862274,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 14:21:00+00:00,607682,30521.75,22.551269018951267,1,0.28839948773384094,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 14:45:00+00:00,607690,30337.75,26.966229435743628,-1,0.42994338274002075,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 17:51:00+00:00,607752,30458.75,14.114312990231126,1,0.29159072041511536,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 18:00:00+00:00,607755,30250.0,19.434993474974434,-1,0.2751484513282776,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-17 18:36:00+00:00,607767,30381.25,33.17084856793902,1,0.3855692148208618,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-17 19:18:00+00:00,607781,30155.75,41.7226282342424,-1,0.4541453719139099,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-17 22:18:00+00:00,607821,30220.5,21.70594333836749,1,0.20325453579425812,False,2.8333253727467542,True,False,3.0,True,True,3.0,True,True
supertrend,2026-06-18 04:06:00+00:00,607937,30373.0,7.520498402338416,-1,0.26005908846855164,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 05:03:00+00:00,607956,30351.75,8.61520370763515,1,0.3107983469963074,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 08:51:00+00:00,608032,30426.0,10.2617644209074,-1,0.32716596126556396,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-18 09:45:00+00:00,608050,30471.25,9.144566824501801,1,0.2821875214576721,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 10:42:00+00:00,608069,30429.75,8.428438748706835,-1,0.21419326961040497,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 12:18:00+00:00,608101,30448.75,10.292851169712003,1,0.24217955768108368,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-18 13:33:00+00:00,608126,30469.0,16.187853901672042,-1,0.34064772725105286,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-18 14:15:00+00:00,608140,30597.75,26.303695346692525,1,0.27215567231178284,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 19:09:00+00:00,608238,30651.0,11.337719934382493,-1,0.2547692656517029,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-18 19:39:00+00:00,608248,30726.0,11.576566158519569,1,0.28792139887809753,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-18 22:18:00+00:00,608281,30695.0,10.390302507857077,-1,0.2450471818447113,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-19 05:57:00+00:00,608434,30481.0,10.792296876644237,1,0.3758222162723541,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-19 09:27:00+00:00,608504,30615.5,7.709913490278823,-1,0.15730011463165283,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-19 12:48:00+00:00,608571,30595.25,8.390290951078256,1,0.27746984362602234,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-19 15:42:00+00:00,608629,30659.0,7.044992798520148,-1,0.18810516595840454,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 00:00:00+00:00,608695,30456.75,15.847001121171555,1,0.3798021376132965,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-22 02:12:00+00:00,608739,30594.5,10.707296061292771,-1,0.19994954764842987,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 03:30:00+00:00,608765,30611.75,8.714537416854823,1,0.21017219126224518,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 03:54:00+00:00,608773,30552.0,8.352122870568188,-1,0.2973007559776306,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 04:48:00+00:00,608791,30581.75,8.879952752951857,1,0.21198295056819916,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 08:03:00+00:00,608856,30730.75,7.690691628792855,-1,0.21006307005882263,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-22 10:06:00+00:00,608897,30758.0,8.228268552064412,1,0.31361356377601624,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 10:39:00+00:00,608908,30710.0,7.678523923150243,-1,0.26053720712661743,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 11:03:00+00:00,608916,30818.75,9.408344131564569,1,0.3076494336128235,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 11:09:00+00:00,608918,30729.75,11.161030578740727,-1,0.31852826476097107,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 12:21:00+00:00,608942,30809.0,9.212563603291327,1,0.29537397623062134,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-22 13:42:00+00:00,608969,30790.0,18.363802478653124,-1,0.2888950705528259,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 14:06:00+00:00,608977,30956.5,20.445693064469324,1,0.3102165162563324,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 14:27:00+00:00,608984,30756.5,22.384650926737947,-1,0.3662891983985901,True,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-22 17:54:00+00:00,609053,30646.75,15.146046271989231,1,0.278577983379364,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 18:51:00+00:00,609072,30570.75,13.427197546965962,-1,0.34641560912132263,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 19:48:00+00:00,609091,30636.25,14.022941293965108,1,0.23070582747459412,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-22 22:30:00+00:00,609125,30619.25,9.786293195420868,-1,0.2546175420284271,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 00:39:00+00:00,609168,30565.25,11.961324699050586,1,0.3134768605232239,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 01:33:00+00:00,609186,30501.0,13.373678519679348,-1,0.30518287420272827,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 03:57:00+00:00,609234,30400.0,12.406103674376883,1,0.25657325983047485,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 04:15:00+00:00,609240,30329.5,12.307970265829805,-1,0.34573036432266235,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 09:18:00+00:00,609341,29910.5,18.12603874039392,1,0.40186235308647156,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 10:30:00+00:00,609365,29800.75,13.637926777055474,-1,0.37928012013435364,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 11:18:00+00:00,609381,29853.0,15.042768434495043,1,0.3221672475337982,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 12:15:00+00:00,609400,29799.75,13.699665466634382,-1,0.30848827958106995,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 13:45:00+00:00,609430,29824.25,24.394439747305032,1,0.2764785885810852,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 15:03:00+00:00,609456,29788.0,30.40259819126005,-1,0.3253858685493469,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 16:03:00+00:00,609476,29876.75,25.925278764407487,1,0.18398240208625793,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 17:54:00+00:00,609513,29744.75,19.77728517612501,-1,0.2721109092235565,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 19:03:00+00:00,609536,29739.25,21.313369662773805,1,0.25269588828086853,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-23 22:21:00+00:00,609582,29720.25,14.535245059137454,-1,0.23428358137607574,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-23 23:21:00+00:00,609602,29686.0,14.197229963751392,1,0.268889844417572,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 01:15:00+00:00,609640,29775.0,16.75071539008259,-1,0.2190326303243637,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 03:12:00+00:00,609679,29726.0,15.472504792305513,1,0.38470134139060974,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 04:18:00+00:00,609701,29660.0,14.478729501293554,-1,0.31158447265625,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 04:39:00+00:00,609708,29759.75,14.316554752324931,1,0.2839115262031555,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-24 07:33:00+00:00,609766,29784.25,11.970254248961757,-1,0.25190454721450806,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 08:12:00+00:00,609779,29858.25,12.995536786207541,1,0.3910832703113556,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 09:39:00+00:00,609808,29776.5,11.266112791226263,-1,0.22239014506340027,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 10:42:00+00:00,609829,29834.25,9.887331009339556,1,0.25487565994262695,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 11:09:00+00:00,609838,29781.5,10.142137872938282,-1,0.3006853461265564,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-24 11:36:00+00:00,609847,29818.75,11.14960897913894,1,0.45178863406181335,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 12:48:00+00:00,609871,29766.5,11.976065823660992,-1,0.4165736138820648,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 13:30:00+00:00,609885,29791.25,18.44678547435191,1,0.33017390966415405,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 13:39:00+00:00,609888,29629.75,22.83779707107496,-1,0.35242512822151184,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 14:45:00+00:00,609910,29861.5,33.83273328625079,1,0.28978127241134644,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-24 16:36:00+00:00,609947,29664.75,24.654748959499454,-1,0.2720653712749481,False,3.0,True,True,3.0,True,True,3.0,True,True
supertrend,2026-06-24 19:51:00+00:00,610012,29482.75,24.774956353132808,1,0.32179829478263855,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 00:00:00+00:00,610075,30060.5,12.373933537424358,-1,0.30038124322891235,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 03:15:00+00:00,610140,30021.5,11.056181765672713,1,0.22685083746910095,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 08:45:00+00:00,610250,30141.75,8.907677570144084,-1,0.35454174876213074,True,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 10:30:00+00:00,610285,30173.75,7.476948762778472,1,0.2761436700820923,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 11:21:00+00:00,610302,30122.5,8.589495011776945,-1,0.2876722812652588,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 12:06:00+00:00,610317,30176.25,9.147432503383081,1,0.2942533493041992,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 13:30:00+00:00,610345,30070.0,15.928448686837305,-1,0.3443235754966736,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 14:51:00+00:00,610372,29741.75,48.09327077214878,1,0.17997997999191284,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 16:42:00+00:00,610409,29651.0,32.304228742084206,-1,0.23328979313373566,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 18:18:00+00:00,610441,29826.25,28.943089413781653,1,0.30551958084106445,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
supertrend,2026-06-25 19:03:00+00:00,610456,29680.0,27.336003497393722,-1,0.2595484256744385,False,-1.0,False,False,-1.0,False,False,-1.0,False,False
